document,TTR,C,R,CTTR,U,S,K,D,Vm,Maas,lgV0,lgeV0,ARI,ARI.simple,ARI.NRI,Bormuth.MC,Bormuth.GP,Coleman,Coleman.C2,Coleman.Liau.ECP,Coleman.Liau.grade,Coleman.Liau.short,Dale.Chall,Dale.Chall.old,Dale.Chall.PSK,Danielson.Bryan,Danielson.Bryan.2,Dickes.Steiwer,DRP,ELF,Farr.Jenkins.Paterson,Flesch,Flesch.PSK,Flesch.Kincaid,FOG,FOG.PSK,FOG.NRI,FORCAST,FORCAST.RGL,Fucks,Linsear.Write,LIW,nWS,nWS.2,nWS.3,nWS.4,RIX,Scrabble,SMOG,SMOG.C,SMOG.simple,SMOG.de,Spache,Spache.old,Strain,Traenkle.Bailer,Traenkle.Bailer.2,Wheeler.Smith,meanSentenceLength,meanWordSyllables,CECR.niveau,W,NDW,NDWC,S.1,VP,C.1,T,DC,CT,CP,CN,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
cohort_student173,0.55952380952381,0.894985686959123,8.88216511571684,6.28063918494197,22.8673641834594,0.873355078092893,191.169060216679,0.0152090052488459,0.109657227030906,0.209118254792571,4.81785227058683,11.0935148185008,12.0179029304029,64.7774725274725,10.6157509157509,-3.50004049400185,110445759.79547,35.7761904761905,36.4309523809524,39.1788563492064,12.3287866448921,12.3296825396825,24.6127106227106,8.9214293040293,7.58502307692308,6.5388884155685,80.4750696904689,-403.882784044567,450.004049400185,8.23076923076923,-50.2723250915751,45.8239010989011,6.90661196581197,11.6834920634921,14.7379731379731,6.93378963809524,31.4538461538462,11.3690476190476,10.9359523809524,97.7692307692308,13.5384615384615,49.1465201465201,8.80408388278388,9.21625421245421,7.75186129426129,8.24666495726496,5.76923076923077,1.64358772619984,13.6390245404595,13.1867965738616,13.0766294731156,8.07662947311558,5.90057020757021,6.60953235653236,9.71538461538462,-441.907157289377,-297.523184087302,82.3076923076923,19.3846153846154,1.67063492063492,B2,252,146,128,13,36,24,14,10,5,3,30,19.3846,18,10.5,1.8462,2.5714,1.7143,0.4167,0.7143,1.0769,0.3571,0.2143,0.125,2.1429,1.25
cohort_student174,0.585365853658537,0.894993674062786,7.49634057065309,5.30071325159263,21.0924801746898,0.860486476958398,272.159428911362,0.0212479425407751,0.129612021913361,0.217738975527355,4.4437688939149,10.2321560118391,8.01963636363637,56.7636363636364,7.50909090909091,-1.82458375122843,15421281.5509024,39.7318181818182,45.8075757575757,42.5408090909091,11.4075981458545,11.408,26.4706060606061,9.15834242424242,7.5628,5.78127739837398,79.1233993495935,-302.836539992609,282.458375122843,4.33333333333333,-41.7129090909091,38.2627272727273,7.11865757575758,10.6551515151515,14.3393939393939,5.40479050909091,12.085,10.9090909090909,10.43,55.9333333333333,10.9333333333333,43.1212121212121,8.74274545454545,9.30065454545455,8.34370606060606,8.04702424242424,3.53333333333333,1.74608904933815,12.5738666990773,12.1938207224145,12.0553851381374,7.05538513813742,4.67363636363636,5.20454545454546,6.14,-336.259900606061,-290.090293393939,43.3333333333333,11,1.86060606060606,B1,165,102,76,15,26,21,19,5,6,1,20,11,8.6842,7.8571,1.4,1.3684,1.1053,0.2381,0.2632,1.2667,0.3158,0.0526,0.0476,1.0526,0.9524
cohort_student175,0.616666666666667,0.899022979975532,6.75524487589705,4.77667946032248,20.5906378059466,0.85457590529627,230.555555555556,0.0148459383753501,0.097683376487722,0.220376408143167,4.2686127486197,9.82884408273606,9.88275,60.725,7.75,-3.579982712,118166682.327466,46.475,45.8166666666667,50.137185,9.32616076126,9.327,31.2,7.7865,6.7692,5.87891932773109,85.5235067226891,-376.601335166667,457.9982712,6.83333333333333,-50.764325,59.635,6.1781,9.91,14,6.857272,14.1,10.125,9.5675,90.5,12,44.1666666666667,6.89358333333333,7.48566666666667,7.1401,7.735,4.83333333333333,1.72356215213358,13.0238667986669,12.6126488327262,12.4868329805051,7.48683298050514,5.129,5.809,9,-399.673034166667,-237.609513916667,68.3333333333333,20,1.5,B1,124,77,64,6,19,16,10,5,4,4,12,20.6667,12.4,7.75,2.6667,1.9,1.6,0.3125,0.5,1.6667,0.4,0.4,0.25,1.2,0.75
cohort_student176,0.60655737704918,0.895929691632555,6.69964520714637,4.73736455751715,20.0475991990756,0.850570812894564,233.808116097823,0.0153095786478797,0.0993342745293325,0.223341184156328,4.20812476375068,9.68956535047141,3.99501792114695,49.1971326164875,1.72401433691756,-2.2939133572527,30950799.9225442,65.5822580645161,66.3403225806452,65.2258967741936,5.19179338028387,5.19225806451613,38.404623655914,6.99399068100358,6.04440394265233,4.55790704607046,90.9919517615176,-254.870116084376,329.39133572527,2.66666666666667,-44.2119283154122,83.0070071684588,4.77667240143369,5.10430107526882,8.73691756272401,4.50064687598566,8.42,7.90322580645161,7.12354838709677,54.2222222222222,4.44444444444444,24.2616487455197,2.33937025089606,3.26076093189964,3.89978279569893,4.17928100358423,1.44444444444444,1.72916666666667,9.1508633076478,9.06222392504577,8.77350269189626,3.77350269189626,4.37611111111111,4.93166666666667,5.36666666666667,-290.455685501792,-202.958423548387,26.6666666666667,13.7777777777778,1.29838709677419,A1,125,83,62,9,21,15,11,4,5,2,12,13.8889,11.3636,8.3333,1.6667,1.9091,1.3636,0.2667,0.3636,1.2222,0.4545,0.1818,0.1333,1.0909,0.8
cohort_student177,0.465721040189125,0.873636279083983,9.57846777502841,6.77299951709941,20.7839746118314,0.860094912677061,155.64832978444,0.0132320482224687,0.1024143097739,0.219349019983349,4.71550080185307,10.8578418523484,10.2653013626834,61.6145178197065,7.39486373165619,-4.25291386029927,198069559.2753,55.5617924528302,52.8707547169811,55.6789551886792,7.80769356248113,7.80858490566037,33.8551572327044,7.11377064989518,6.36002620545073,5.71961749408983,89.0608361702128,-392.091685257817,525.291386029927,6.38888888888889,-54.2605799266247,65.6034696016772,5.93962788259958,9.9608176100629,12.6297693920335,7.12699918155136,56.4466666666667,9.06839622641509,8.4052358490566,99.6111111111111,7.55555555555556,38.6498951781971,5.4439605870021,6.19254916142558,5.74892389937107,6.76373291404612,3.55555555555556,1.66256295467264,10.9805187677557,10.7213187218697,10.5277265270908,5.52772652709081,5.21110901467505,5.94523899371069,9.8,-422.880080938155,-211.57551879717,63.8888888888889,23.5555555555556,1.38679245283019,C1,428,207,186,18,65,51,23,22,14,7,36,23.7778,18.6087,8.3922,2.8333,2.8261,2.2174,0.4314,0.9565,1.2778,0.6087,0.3043,0.1373,1.5652,0.7059
cohort_student178,0.543010752688172,0.883150448156329,7.40567930857834,5.23660605838865,19.422521596439,0.848383383182142,202.913631633715,0.0149956408020924,0.101933179408677,0.226906634042842,4.27278778339457,9.83845745557141,8.38056146572104,57.8942080378251,5.62576832151301,-3.72111502718292,132701103.177258,58.986170212766,56.7521276595745,58.7763968085106,6.95898216888085,6.95978723404255,36.4483687943262,6.85631229314421,6.10951820330969,5.34450059417706,89.8836829471182,-353.905027820102,472.111502718292,5.11111111111111,-51.5114669030733,69.9827777777778,5.64220236406619,8.68751773049646,12.1853427895981,6.56256730401891,21.8955555555556,8.67021276595745,7.96723404255319,85.8888888888889,8,38.4420803782506,5.1738988179669,6.01557494089834,5.70184822695036,6.48232293144208,3.66666666666667,1.73732119635891,11.2081432601887,10.9304705874509,10.7459666924148,5.74596669241483,4.84400236406619,5.52263120567376,8.56666666666667,-386.064015827423,-208.065611542553,51.1111111111111,20.8888888888889,1.36702127659574,B1,190,108,93,9,32,23,12,4,4,2,16,21.1111,15.8333,8.2609,2.5556,2.6667,1.9167,0.1739,0.3333,1.3333,0.3333,0.1667,0.087,1.3333,0.6957
cohort_student179,0.552,0.876932762650788,6.17154761789942,4.36394317103236,17.0387347451209,0.822645249143537,274.56,0.0196129032258065,0.113856253130039,0.24225978586521,3.82604880872267,8.80980295203243,4.70457230769231,50.3673846153846,3.61415384615385,-1.49877721217669,8372879.24969964,45.142,52.61,55.9037928,7.74608715762879,7.74624,34.5653846153846,7.90302307692308,6.61227692307692,4.96941066997519,84.5970009925558,-243.108681513846,249.877721217669,3.38461538461538,-40.2404633846154,58.3313846153846,6.00717692307692,7.512,12.8061538461538,4.79131,7.20192307692308,10.28,9.738,43.5384615384615,8.61538461538462,36.0153846153846,6.89101230769231,7.50790769230769,7.35445076923077,7.00740615384615,2.53846153846154,1.73321554770318,11.5131194142465,11.2114024228933,11.038369524685,6.038369524685,4.11846153846154,4.60276923076923,4.73076923076923,-280.343175815385,-244.63902432,33.8461538461538,9.61538461538461,1.64,A1,125,71,56,13,22,16,13,3,3,1,8,9.6154,9.6154,7.8125,1.2308,1.6923,1.2308,0.1875,0.2308,1,0.2308,0.0769,0.0625,0.6154,0.5
cohort_student180,0.603960396039604,0.890740306601339,6.06972686028093,4.29194502285478,18.3445634106749,0.833594943853787,438.192334084894,0.0342574257425743,0.165607339165686,0.233478185702557,3.92800952848391,9.04457618542561,10.4900330033003,61.7442244224422,9.27392739273927,-2.98798327535793,68675347.7944481,39.4608910891089,40.9014851485149,41.1722900990099,11.7825778237109,11.7833663366337,21.345396039604,9.63054224422442,8.04422904290429,6.247156,80.45404,-370.140394686469,398.798327535793,6.66666666666667,-47.637100660066,38.1392656765677,7.26069372937294,12.1215346534653,16.2382838283828,6.86745508844884,11.0408333333333,10.9405940594059,10.4646534653465,84,16,48.516501650165,9.18557293729373,9.71533696369637,9.13314207920792,9.29832937293729,5.33333333333333,1.73214285714286,14.5545925495578,14.0441874116565,13.9544511501033,8.95445115010332,5.53741749174918,6.19269801980198,9.05,-404.046658943894,-290.250667920792,66.6666666666667,16.8333333333333,1.79207920792079,B1,101,64,55,6,10,8,8,1,1,2,14,16.8333,12.625,12.625,1.3333,1.25,1,0.125,0.125,1.3333,0.125,0.25,0.25,1.75,1.75
cohort_student181,0.613636363636364,0.905549892740684,8.14080630359962,5.75641934160148,23.7745909768954,0.877353503119167,151.084710743802,0.00948051948051948,0.0764801400045849,0.205089522061446,4.79310014454189,11.0365209420498,6.32440476190477,53.6071428571429,4.90952380952381,-2.15564643331505,25642983.3370169,43.25,47.0277777777778,53.0770544444444,8.52062477400444,8.52111111111111,29.2674603174603,8.57260317460317,7.17765238095238,5.24226161213089,85.0003124501197,-286.906984909812,315.564643331505,4.71428571428571,-43.5543,58.895,6.05210793650794,8.23873015873016,11.5873015873016,5.04472247619048,13.8,10.5,9.98,58.2142857142857,8.28571428571429,36.7460317460317,6.3563253968254,6.88862698412698,6.10860793650794,6.14274603174603,3.07142857142857,1.6587795765878,11.3511462781475,11.0621028097945,10.8830740921837,5.88307409218365,4.81138095238095,5.37519047619048,6.15,-324.315117301587,-252.996451944444,47.1428571428571,12.8571428571429,1.59444444444444,A2,185,117,77,13,22,19,14,4,3,5,20,14.2308,13.2143,9.7368,1.4615,1.5714,1.3571,0.2105,0.2857,1.0769,0.2143,0.3571,0.2632,1.4286,1.0526
cohort_student182,0.528455284552846,0.884149195863321,8.2884972698234,5.86085262533831,20.6380536149115,0.858745394397876,138.475775001652,0.00982246557159449,0.078455527580009,0.220123105806988,4.524662334218,10.418420041602,9.55244264507422,59.936302294197,8.16642375168691,-2.90549911755733,63149870.2166599,47.2018218623482,48.0580971659919,44.7515615384615,10.8018431322154,10.8025910931174,31.4841538461538,7.96923856950067,6.82047568151147,5.96316536585366,82.3407596747967,-350.062167277706,390.549911755733,5.53333333333333,-47.1689824561403,47.6371228070176,6.74136456140351,10.7056842105263,13.7121727395412,6.18345510726046,26.0816666666667,10.0404858299595,9.47453441295547,79.5333333333333,11.7333333333333,40.35330634278,7.09227524966262,7.73494434547908,7.30071862348178,7.56864383265857,3.93333333333333,1.69256756756757,12.9133072749917,12.5096496499276,12.3808315196469,7.38083151964686,4.67656788124157,5.28468663967611,8.32,-383.91384868556,-269.201056963563,55.3333333333333,16.4666666666667,1.68421052631579,B1,255,141,115,13,34,31,15,12,9,6,21,19.6154,17,8.2258,2.3846,2.2667,2.0667,0.3871,0.8,1.1538,0.6,0.4,0.1935,1.4,0.6774
cohort_student183,0.451492537313433,0.85777172479814,7.39125138355647,5.22640397476723,17.0720961818781,0.827062084082657,208.565382044999,0.0171893342277377,0.112214417053169,0.242022964132037,4.05186878188023,9.32977265592537,11.93342039801,64.7475124378109,9.80945273631841,-4.05056464444196,171138968.353273,37.1208955223881,36.6320895522388,45.5455380597015,10.5842903894895,10.585223880597,19.8773134328358,9.51658407960199,8.08912487562189,6.33847134831461,84.0756365168539,-411.359137002488,505.056464444196,9.25,-53.248605721393,39.9047263681592,7.29340199004975,13.2416417910448,17.8885572139303,8.21207214129353,41.8266666666667,11.2126865671642,10.7639552238806,105.25,20,51.0646766169154,9.58279004975124,10.030339800995,9.77368208955224,10.3820169154229,6.41666666666667,1.68412698412698,15.9031890086143,15.3119697385515,15.2474487139159,10.2474487139159,6.20685572139303,6.97232835820896,11.425,-446.609820174129,-258.316261455224,92.5,22.3333333333333,1.70522388059702,B2,269,127,111,12,36,27,15,11,7,8,33,22.4167,17.9333,9.963,2.25,2.4,1.8,0.4074,0.7333,1.25,0.4667,0.5333,0.2963,2.2,1.2222
cohort_student184,0.578703703703704,0.898244401703927,8.50517271799715,6.0140653040586,22.9417721505454,0.873418400748689,175.754458161866,0.0130060292850991,0.0978542069416873,0.208778858575405,4.77116651216983,10.9860168871146,8.40568181818182,57.8863636363636,5.95454545454546,-3.48437017608653,108959899.674427,53.5222222222222,52.2907407407407,56.1383925925926,7.68180587605926,7.6825925925926,27.5805387205387,8.41175993265993,7.21808282828283,5.43830515856237,88.4261484143763,-350.052296443603,448.437017608653,5.63636363636364,-50.3078813131313,64.3124242424242,5.91809612794613,9.16725589225589,12.8545454545455,6.51343069090909,25.0090909090909,9.30555555555556,8.66611111111111,83.4545454545455,9.81818181818182,35.8400673400673,5.73806111111111,6.46508636363636,6.33007727272727,6.95241818181818,3.18181818181818,1.65899122807018,12.0792533252484,11.7347998789118,11.5811633032103,6.58116330321033,5.42666666666667,6.11606060606061,8.53636363636364,-380.092060656566,-217.167271388889,56.3636363636364,19.6363636363636,1.44907407407407,A2,218,126,103,11,34,27,12,8,6,4,29,19.8182,18.1667,8.0741,2.4545,2.8333,2.25,0.2963,0.6667,1.0909,0.5,0.3333,0.1481,2.4167,1.0741
cohort_student185,0.647058823529412,0.908912571126212,7.05857842711723,4.99116867135167,22.7863162574106,0.869209616061884,191.370665913424,0.0108246688505911,0.0784222774747675,0.209489827722934,4.52410247626612,10.4171309210278,13.3867226890756,67.5899159663866,11.3132773109244,-4.34501766950497,211168392.390999,28.7600840336134,28.705462184874,41.967368907563,11.5647230498521,11.5657142857143,10.8553109243697,10.9206774789916,9.15038588235294,6.72600644067797,82.4516555932203,-450.733613243697,534.501766950497,11.4,-54.8409075630252,34.805731092437,7.60168117647059,14.3172100840336,16.5788235294118,8.14018426823529,17.659,12.1848739495798,11.8333613445378,115.8,16.8,48.1697478991597,9.39301546218487,9.61180705882353,8.64832352941177,9.47063294117647,5.8,1.74438687392055,14.8367459632157,14.3089994098604,14.2249721603218,9.22497216032182,7.25980840336134,8.09732100840336,12.48,-480.044709277311,-274.960183277311,114,23.8,1.74789915966387,B2,119,80,67,5,15,9,5,5,4,1,21,23.8,23.8,13.2222,1.8,3,1.8,0.5556,1,1,0.8,0.2,0.1111,4.2,2.3333
cohort_student186,0.484536082474227,0.862455792294499,6.74880669100674,4.77212697612801,16.6332102826801,0.821202365890414,182.80369858646,0.0131937396506597,0.087418945236748,0.245195198247974,3.8984420945374,8.97649465278231,10.0276153846154,60.8346153846154,8.82307692307693,-2.8702397478397,60867612.914946,44.2423076923077,45.5166666666667,42.1805123076923,11.5063209056431,11.5070769230769,24.5310897435897,9.13901282051282,7.67108461538462,6.11643092783505,81.0143907216495,-354.188804896907,387.02397478397,5.83333333333333,-46.98575,41.5320192307692,7.06468333333333,11.5033974358974,15.1153846153846,6.49166811538462,21.16875,10.3846153846154,9.85307692307692,80.5,14,44.4551282051282,8.36989743589744,8.99450641025641,8.36307115384615,8.53315384615385,4.58333333333333,1.67151767151767,13.8166696488959,13.3529051578271,13.2469507659596,8.2469507659596,5.10627564102564,5.73230128205128,8.575,-397.537470769231,-293.114415589744,58.3333333333333,16.25,1.75897435897436,B1,195,103,80,12,28,23,18,6,6,3,18,16.25,10.8333,8.4783,1.9167,1.5556,1.2778,0.2609,0.3333,1.5,0.3333,0.1667,0.1304,1,0.7826
cohort_student187,0.653846153846154,0.912710798805852,7.45499316410975,5.27147622004136,24.2176961569967,0.877983318854093,262.721893491124,0.0187239117471676,0.120447015184103,0.203204624322394,4.72195256191836,10.8726975788983,6.07948745910578,52.9830970556161,5.426826608506,-1.47184824629658,7910110.95659126,36.3896946564885,45.1645038167939,49.361258778626,9.53876764962137,9.53893129770992,32.1618920392585,8.31931657579062,6.91076357688113,5.33644395604396,81.3147747252747,-268.277363142773,247.184824629658,3.92857142857143,-40.0868358778626,52.0321564885496,6.33997121046892,8.3264612868048,10.4604143947655,4.17018562682661,6.6875,11.2977099236641,10.8574809160305,45.3571428571429,6.28571428571429,36.0747001090512,6.59638451472192,6.98662715376227,5.64416624863686,5.4005014176663,2.5,1.67405063291139,10.290406445056,10.0903917162066,9.86606562325595,4.86606562325595,4.67060359869138,5.17820447110142,4.82142857142857,-296.555450338059,-264.708800381679,39.2857142857143,9.35714285714286,1.7175572519084,B1,133,91,76,14,23,17,14,3,4,2,13,9.5,9.5,7.8235,1.2143,1.6429,1.2143,0.1765,0.2143,1,0.2857,0.1429,0.1176,0.9286,0.7647
cohort_student188,0.627272727272727,0.900781659553526,6.57889186579459,4.65197905099637,20.5747513612115,0.853576712698942,320.661157024793,0.023185988323603,0.132564558156737,0.220461471676117,4.23432309826666,9.74988924498917,54.6497297297297,150.324324324324,43.2162162162162,-22.9618126634553,30966481733.1632,42.9013513513514,36.5364864864865,49.0506063063063,9.62388766964684,9.62522522522522,-30.562972972973,12.1293972972973,12.0679351351351,13.3726818181818,94.7721818181818,-1509.12626317527,2396.18126634553,41,-143.173621621622,-33.8732432432432,13.3193864864865,45.5594594594595,49.0846846846847,31.0184920324324,74.535,10.5405405405405,10.0245945945946,485,52,131.720720720721,20.9262720720721,21.4577765765766,23.5012801801802,31.0022936936937,23,1.59748427672956,23.7266996174312,22.7262824646717,22.7484176581315,17.7484176581315,16.5278378378378,19.0467567567568,50.4,-1504.93260918919,-225.633750900901,410,111,1.51351351351351,B2,115,68,62,5,17,13,8,2,2,1,12,23,14.375,8.8462,2.6,2.125,1.625,0.1538,0.25,1.6,0.25,0.125,0.0769,1.5,0.9231
cohort_student189,0.58974358974359,0.895429210369086,7.36589507503401,5.20847435706514,20.972631134327,0.859355311825682,261.341222879684,0.0198511166253102,0.123549816149508,0.21836022881286,4.41098504505458,10.1566684101623,5.24535864978903,51.5590717299578,3.46160337552743,-2.19803722834467,27199768.885106,57.8917721518987,59.923417721519,58.5009126582279,7.03446592799493,7.03493670886076,35.6744936708861,7.48754135021097,6.39117383966245,4.93299193205945,87.6560473460722,-270.472318646543,319.803722834467,3.33333333333333,-43.6869767932489,73.5315928270042,5.27209957805907,6.27411392405063,8.81097046413502,4.41456946751055,10.745,8.79746835443038,8.10721518987342,56.1666666666667,4.66666666666667,28.3565400843882,3.63615021097046,4.42924092827004,4.01929303797468,4.23545907172996,2,1.60300751879699,9.2995712137729,9.19520094288829,8.91607978309962,3.91607978309962,4.22431856540084,4.76385443037975,5.6,-299.936542447257,-216.847320632911,33.3333333333333,13.1666666666667,1.41772151898734,A2,161,104,82,12,19,17,14,3,3,3,15,13.4167,11.5,9.4706,1.4167,1.3571,1.2143,0.1765,0.2143,1.1667,0.2143,0.2143,0.1765,1.0714,0.8824
